Hip,,,,,,,,,,Neck,,,,,,,,,,Head,,,,,,,,,,RShoulder,,,,,,,,,,RForearm,,,,,,,,,,LShoulder,,,,,,,,,,LForearm,,,,,,,,,,RThigh,,,,,,,,,,RShin,,,,,,,,,,LThigh,,,,,,,,,,LShin
x-axis,y-axis,z-axis,x-speed,y-speed,z-speed,x-acc,y-acc,z-acc,,x-axis,y-axis,z-axis,x-speed,y-speed,z-speed,x-acc,y-acc,z-acc,,x-axis,y-axis,z-axis,x-speed,y-speed,z-speed,x-acc,y-acc,z-acc,,x-axis,y-axis,z-axis,x-speed,y-speed,z-speed,x-acc,y-acc,z-acc,,x-axis,y-axis,z-axis,x-speed,y-speed,z-speed,x-acc,y-acc,z-acc,,x-axis,y-axis,z-axis,x-speed,y-speed,z-speed,x-acc,y-acc,z-acc,,x-axis,y-axis,z-axis,x-speed,y-speed,z-speed,x-acc,y-acc,z-acc,,x-axis,y-axis,z-axis,x-speed,y-speed,z-speed,x-acc,y-acc,z-acc,,x-axis,y-axis,z-axis,x-speed,y-speed,z-speed,x-acc,y-acc,z-acc,,x-axis,y-axis,z-axis,x-speed,y-speed,z-speed,x-acc,y-acc,z-acc,,x-axis,y-axis,z-axis,x-speed,y-speed,z-speed,x-acc,y-acc,z-acc,,
-0.23608,0.890846,1.01167,0.0109246,0.00182748,-0.00203848,0.0433713,0.01266,-0.0148058,,-0.19856,1.41714,0.959262,0.00627324,0.000944138,-0.00890851,0.134593,0.0027895,0.0345469,,-0.202225,1.55043,1.00329,0.0112309,0.00122309,-0.00934482,0.153771,-0.00429153,0.0562191,,-0.36692,1.43189,0.926767,0.00525981,0.00442386,-0.00216723,0.144196,0.0158787,-0.0181317,,-0.587631,1.22793,0.934714,0.0141174,-0.00327945,0.0417835,0.233674,-0.0909805,-0.414777,,-0.0528921,1.41436,1.04912,0.00982896,-0.00177383,-0.0148094,0.10419,-0.0261784,0.0791788,,-0.290583,1.31684,1.20524,0.0213119,0.00575066,0.00729919,-0.0153959,0.0474215,-0.0598669,,-0.334207,0.936472,0.992959,0.00798136,0.000473857,0.0102335,0.0447929,0.0145912,-0.0082612,,-0.379304,0.50053,1.0149,0.00835419,0.000275374,0.00706673,0.0274658,0.0158787,-0.0201702,,-0.13374,0.930564,1.01481,0.0108285,0.0030756,-0.0157034,0.0428081,0.00987053,-0.0246763,,-0.0970024,0.493336,1.00811,0.0128706,0.00314802,-0.00906587,-0.0772879,-0.00160933,0.0751019,,
-0.235716,0.890907,1.01161,0.0123704,0.00224948,-0.00252843,0.0605911,0.00718832,-0.0248909,,-0.198351,1.41718,0.958965,0.0107597,0.00103355,-0.00775695,-0.0332326,0.0092268,-0.0535369,,-0.201851,1.55047,1.00298,0.0163561,0.00108004,-0.00746727,-0.0246495,0.0064373,-0.0450611,,-0.366745,1.43204,0.926695,0.0100654,0.00495672,-0.00276983,-0.0614762,-0.00386238,0.0983834,,-0.587161,1.22782,0.936107,0.0219083,-0.00631213,0.0279576,-0.0296116,-0.0354052,0.0403404,,-0.0525645,1.4143,1.04863,0.013302,-0.00264645,-0.0121701,0.0466436,0.033474,-0.182819,,-0.289873,1.31703,1.20548,0.0207979,0.0073278,0.00530362,0.213987,0.00836849,0.0497818,,-0.333941,0.936488,0.9933,0.00947356,0.000960231,0.00995815,0.0585258,0.00665188,-0.00525713,,-0.379025,0.500539,1.01513,0.00927061,0.000804663,0.00639796,0.168765,-0.00343323,0.0190973,,-0.133379,0.930667,1.01429,0.0122559,0.00340462,-0.0165224,0.0591159,0.00708103,-0.0484943,,-0.0965734,0.493441,1.00781,0.0102941,0.00309438,-0.00656605,0.233781,0.0237107,-0.177884,,
-0.235304,0.890982,1.01152,0.0143905,0.00248909,-0.0033617,0.0406623,-0.0145912,-0.00257492,,-0.197992,1.41721,0.958706,0.00965193,0.00134111,-0.00954151,-0.00198484,-0.0173807,-0.00536442,,-0.201306,1.55051,1.00273,0.0155345,0.00129461,-0.00896931,-0.00147522,-0.0208139,0.00407696,,-0.366409,1.43221,0.926602,0.00801623,0.0048244,0.00050962,-0.00718832,-0.023818,0.0226378,,-0.58643,1.22761,0.937038,0.0209212,-0.00748873,0.0293005,-0.193119,0.184751,0.103319,,-0.0521211,1.41421,1.04822,0.0148568,-0.00153065,-0.0182641,0.0132233,-0.0371218,-0.0296116,,-0.28918,1.31728,1.20566,0.0279298,0.00760675,0.00695944,0.0479579,-0.0735998,-0.00600815,,-0.333625,0.93652,0.993632,0.0114253,0.00118375,0.00978112,0.0351906,-0.0251055,0.0113726,,-0.378716,0.500566,1.01535,0.0148961,0.000690222,0.00703454,0.129497,-0.0328302,0.0536442,,-0.132971,0.93078,1.01374,0.0142269,0.00363886,-0.0181389,0.0349492,-0.00482798,-0.0227451,,-0.0962303,0.493544,1.00759,0.0180868,0.00388473,-0.0124955,-0.0702336,-0.0144303,0.0472069,,
-0.234824,0.891065,1.01141,0.0157455,0.00200272,-0.00344753,0.0644803,-0.0149131,0.0308991,,-0.197671,1.41726,0.958388,0.00958532,0.000765324,-0.00972033,-0.0425935,-0.0169516,-0.0248909,,-0.200788,1.55055,1.00243,0.0154857,0.000604391,-0.00883341,-0.0534833,-0.0158787,-0.0296116,,-0.366142,1.43237,0.926619,0.00777572,0.00402689,0.00126422,-0.0571311,-0.0766039,0.0203848,,-0.585733,1.22736,0.938015,0.0144857,-0.0013268,0.0327444,-0.0619054,0.0120163,1.15603,,-0.0516259,1.41416,1.04761,0.0152975,-0.00276804,-0.0192511,-0.0183195,0.0261784,-0.0667334,,-0.288249,1.31753,1.20589,0.0295293,0.00515342,0.00675917,0.0664115,-0.0150204,0.0270367,,-0.333244,0.936559,0.993958,0.0125992,0.000345111,0.0101602,0.0545561,-0.034976,0.0472069,,-0.37822,0.500589,1.01558,0.0192118,-0.000402331,0.00882626,-0.10407,-0.0200629,0.018239,,-0.132496,0.930902,1.01313,0.0153919,0.00347972,-0.0188971,0.0551194,0.00343323,0.00236034,,-0.0956274,0.493674,1.00718,0.0157457,0.00340462,-0.010922,-0.144652,-0.0134647,0.0203848,,
-0.234299,0.891132,1.0113,0.0178948,0.00150561,-0.00242114,0.0763893,0.0268221,-0.00300407,,-0.197351,1.41728,0.958064,0.00816554,0.000196695,-0.0105482,0.0768721,0.0171661,-0.0737071,,-0.200272,1.55057,1.00214,0.0137034,7.15256E-05,-0.00981689,0.102139,0.0201702,-0.0817537,,-0.365883,1.4325,0.926661,0.00587136,0.001477,0.00194371,0.0664115,0.0536442,0.0199556,,-0.58525,1.22731,0.939107,0.0124222,-0.000926256,0.0712788,0.440204,-0.133038,2.13311,,-0.0511159,1.41407,1.04697,0.0146869,-0.00189185,-0.0214791,0.124696,0.00450611,-0.153422,,-0.287264,1.3177,1.20612,0.0317439,0.00465274,0.00766397,0.34799,0.169945,0.263071,,-0.332824,0.936571,0.994297,0.0144178,-0.000820756,0.0117338,0.0771403,0.0332594,0.023818,,-0.377579,0.500576,1.01588,0.0157428,-0.0010711,0.00943422,-0.116301,0.050211,-0.0356197,,-0.131983,0.931018,1.0125,0.0172292,0.00359416,-0.018822,0.0771672,0.0180244,-0.0411987,,-0.0951025,0.493787,1.00681,0.0109242,0.0029549,-0.0102425,0.0398845,0.0162005,-0.125957,,
-0.233703,0.891182,1.01121,0.0204407,0.00239968,-0.00252128,-0.00576675,0.0582576,-0.0729561,,-0.197079,1.41729,0.957713,0.0107284,0.000772476,-0.0130034,0.314596,0.0360489,0.0101924,,-0.199815,1.55058,1.00181,0.0171085,0.000747442,-0.0125384,0.392112,0.0266075,0.0418425,,-0.365687,1.43255,0.926726,0.00808418,0.00326514,0.0026089,0.327551,0.128961,-0.0137329,,-0.584836,1.22728,0.941483,0.0270957,-0.00536084,0.142382,1.31578,-0.699091,0.962162,,-0.0506264,1.414,1.04626,0.0188434,-0.00174165,-0.0265896,0.297645,-0.0781059,0.0311136,,-0.286206,1.31786,1.20637,0.0433436,0.0103176,0.016433,0.436556,0.0725269,0.302124,,-0.332344,0.936544,0.994688,0.0169882,0.00028789,0.0125277,0.0211895,0.108039,-0.0842214,,-0.377055,0.50054,1.01619,0.0118661,0.000604391,0.00824332,0.0680208,0.105035,-0.0457048,,-0.131409,0.931138,1.01187,0.0198014,0.00419498,-0.0201953,0.0113726,0.00675917,-0.0605106,,-0.0947384,0.493886,1.00647,0.0122535,0.00349492,-0.014441,0.199382,0.0237644,-0.166512,,
-0.233021,0.891262,1.01113,0.020248,0.00434339,-0.00495672,-0.118473,0.0296116,-0.00944138,,-0.196721,1.41731,0.957279,0.0212149,0.00197768,-0.0126636,0.121477,0.0165224,0.0400186,,-0.199244,1.5506,1.00139,0.0301784,0.00163436,-0.0111473,0.139475,0.0133038,0.0482798,,-0.365417,1.43266,0.926813,0.0190026,0.00756383,0.00215292,0.147092,0.0858307,-0.0566483,,-0.583933,1.2271,0.946229,0.0709552,-0.0286603,0.174456,1.88098,-1.63615,-0.787926,,-0.0499983,1.41395,1.04537,0.0287649,-0.00434876,-0.0255525,0.0681683,-0.0467777,0.125098,,-0.284762,1.3182,1.20692,0.0578946,0.0127316,0.0265074,-0.0109971,-0.309205,-0.160933,,-0.331777,0.936553,0.995105,0.0176954,0.00388742,0.00972033,-0.0834703,0.0719905,-0.0972033,,-0.376659,0.50056,1.01647,0.0141326,0.00410557,0.00671983,0.078696,0.0593305,-0.0154495,,-0.130749,0.931277,1.0112,0.0201809,0.00442028,-0.0222123,-0.103506,-0.0137329,0.0841141,,-0.0943299,0.494002,1.00599,0.0188995,0.00428706,-0.0199914,0.0596255,0.00064373,0.0197411,,
-0.232347,0.891407,1.01097,0.0162989,0.00532866,-0.00527144,-0.0960767,-0.0240326,0.0858307,,-0.196014,1.41738,0.956857,0.0252642,0.00252485,-0.0113314,-0.114182,-0.0210285,0.125527,,-0.198238,1.55066,1.00102,0.0348276,0.00207782,-0.00953794,-0.168362,-0.023818,0.129819,,-0.364784,1.43291,0.926885,0.0239056,0.0104249,0.000266433,-0.0901759,-0.0339031,-0.00997782,,-0.581568,1.22615,0.952044,0.133653,-0.0831986,0.148192,1.99256,-1.98634,-0.785887,,-0.0490394,1.4138,1.04452,0.0310372,-0.00590444,-0.021379,-0.185354,-0.00836849,0.244832,,-0.282832,1.31863,1.20781,0.057528,0.00242472,0.021143,-0.514287,-0.505114,-0.516701,,-0.331188,0.936683,0.995429,0.0149131,0.00628531,0.00648022,-0.0859916,-0.0362635,-0.00954866,,-0.376188,0.500697,1.01669,0.0167549,0.00608325,0.00620127,-0.0298262,-0.0401259,0.0313282,,-0.130076,0.931425,1.01046,0.0167307,0.00396252,-0.0194049,-0.101522,-0.0116944,0.183463,,-0.0937,0.494145,1.00532,0.0208873,0.00430763,-0.0193369,-0.0809357,-0.00933409,0.137544,,
-0.231803,0.891584,1.01079,0.0130963,0.00452757,-0.00240684,0.111875,-0.0414133,-0.0145912,,-0.195172,1.41746,0.956479,0.0214577,0.0018239,-0.00714541,-0.190732,-0.0145912,0.0719905,,-0.197078,1.55072,1.0007,0.0292155,0.00128388,-0.00521064,-0.266692,-0.0244618,0.0982761,,-0.363987,1.43326,0.926894,0.0208998,0.00929475,-6.79493E-05,-0.198108,-0.0926971,0.0790715,,-0.577113,1.22337,0.956984,0.200071,-0.14941,0.121996,1.31128,-1.1291,0.108254,,-0.0480049,1.4136,1.04381,0.0248587,-0.00617981,-0.0132215,-0.186159,0.0302553,0.0682354,,-0.280914,1.31871,1.20851,0.0403851,-0.014416,0.0039196,-0.458121,-0.119734,-0.402546,,-0.33069,0.936892,0.995645,0.0120476,0.00507474,0.00616193,0.0867963,-0.0992417,-0.01899,,-0.375629,0.5009,1.0169,0.0157607,0.00474572,0.00724554,0.167424,-0.10128,0.10643,,-0.129518,0.931557,1.00981,0.0133467,0.0035727,-0.0132895,0.0868499,0.0202775,-0.000429153,,-0.0930037,0.494289,1.00468,0.0181894,0.0039956,-0.0147486,0.0309795,0.0161469,-0.0487089,,
-0.231367,0.891735,1.01071,0.0168259,0.00314713,-0.00289321,0.262106,-0.0141621,-0.17767,,-0.194457,1.41752,0.956241,0.0150995,0.00133753,-0.00474572,-0.149882,0.023818,-0.151277,,-0.196104,1.55077,1.00053,0.0203262,0.000464916,-0.00193119,-0.204894,0.0199556,-0.142479,,-0.36329,1.43357,0.926891,0.0142962,0.00620127,0.00256777,-0.191242,-0.0926971,0.0325084,,-0.570444,1.21839,0.96105,0.243779,-0.187047,0.125606,0.318539,0.0358343,0.545239,,-0.0471762,1.4134,1.04337,0.0186534,-0.00517488,-0.010947,-0.0548512,0.150204,-0.310063,,-0.279568,1.31823,1.20864,0.0251144,-0.0184071,-0.0094986,0.0812173,0.495672,0.0787497,,-0.330289,0.937061,0.995851,0.0149408,0.00176668,0.00553072,0.225949,-0.0653386,-0.0834703,,-0.375104,0.501058,1.01714,0.0213423,0.00136972,0.0107932,0.655264,-0.0965595,0.160503,,-0.129074,0.931676,1.00937,0.0162421,0.00424683,-0.0133038,0.237188,0.0429153,-0.252986,,-0.0923974,0.494422,1.00419,0.0192221,0.00453293,-0.0163686,0.110628,0.0315964,-0.190759,,
-0.230806,0.89184,1.01061,0.0255624,0.00267685,-0.0088191,0.180888,0.0192046,-0.224018,,-0.193954,1.41757,0.956083,0.0101039,0.00213504,-0.00979006,0.190061,0.0283241,-0.0415206,,-0.195426,1.55078,1.00047,0.0134964,0.0011301,-0.00667691,0.263554,0.005579,0.0281096,,-0.362814,1.43378,0.926977,0.00792146,0.00311136,0.00364959,0.165761,0.0957012,0.159001,,-0.562318,1.21216,0.965237,0.254399,-0.185852,0.143781,-0.670552,1.41599,0.962913,,-0.0465545,1.41323,1.043,0.0168251,-0.000171661,-0.021286,0.287533,-0.0819683,-0.211144,,-0.278731,1.31761,1.20832,0.0278226,-0.00188828,-0.00687361,0.576139,0.682998,0.624847,,-0.329791,0.93712,0.996035,0.0224724,-0.000411272,0.00274837,0.169033,0.0227451,-0.116408,,-0.374393,0.501104,1.0175,0.0431845,-0.00184894,0.0161469,0.645661,-0.0130892,0.0727415,,-0.128532,0.931817,1.00893,0.0241479,0.00567734,-0.0217366,0.176731,0.0196338,-0.313067,,-0.0917567,0.494573,1.00364,0.0229096,0.00558525,-0.0227273,-0.0111312,0.000536442,-0.0251055,,
-0.229954,0.891929,1.01032,0.0315915,0.00331879,-0.0162828,0.0254005,0.0282168,-0.134111,,-0.193617,1.41764,0.955757,0.0164393,0.0030756,-0.0111759,0.195265,0.0169516,-0.12939,,-0.194976,1.55082,1.00024,0.0222816,0.00131249,-0.0057435,0.263983,0.015235,-0.12424,,-0.36255,1.43388,0.927099,0.0134459,0.00630498,0.00894785,0.186628,0.0594378,-0.0393748,,-0.553838,1.20596,0.97003,0.232047,-0.138652,0.175878,-1.75384,2.18482,1.0717,,-0.0459936,1.41322,1.04229,0.0264095,-0.00290752,-0.0283241,0.238368,-0.0560045,-0.210714,,-0.277803,1.31755,1.2081,0.0470272,0.0208783,0.0139511,0.545239,0.43087,0.461125,,-0.329042,0.937107,0.996127,0.0281069,0.000345111,-0.00113368,0.0413597,0.0655532,-0.107825,,-0.372953,0.501042,1.01804,0.0647065,-0.00228345,0.018568,0.011158,0.0752091,-0.0525713,,-0.127727,0.932007,1.0082,0.0300385,0.0063318,-0.0321722,0.0370681,-0.00976324,-0.157929,,-0.090993,0.494759,1.00288,0.0225386,0.00560224,-0.0235677,-0.110373,-0.0247836,0.142264,,
-0.228901,0.89204,1.00978,0.0324382,0.00426114,-0.0207532,-0.0372291,0.0487089,0.0193119,,-0.193069,1.41774,0.955384,0.0229476,0.00364065,-0.0154889,0.172198,0.0118017,-0.27734,,-0.194234,1.55086,1.00005,0.0310805,0.00182033,-0.00988305,0.202802,0.0418425,-0.368321,,-0.362102,1.43409,0.927397,0.0196669,0.00828624,0.00763536,0.197893,0.12424,-0.319827,,-0.546103,1.20134,0.975892,0.173584,-0.065825,0.211603,-2.15435,2.65153,1.49732,,-0.0451133,1.41312,1.04135,0.0343551,-0.00477791,-0.0353479,0.14555,0.0650168,-0.240111,,-0.276236,1.31825,1.20856,0.0652009,0.0352442,0.0293255,0.76282,-0.0744581,0.467134,,-0.328105,0.937118,0.996089,0.0294855,0.00252843,-0.00472963,-0.00965595,0.0923753,-0.0212431,,-0.370796,0.500966,1.01865,0.0650775,0.000223517,0.0168157,-0.26291,0.120163,-0.015235,,-0.126726,0.932218,1.00713,0.0312737,0.00600636,-0.0374365,-0.0193656,-0.00300407,0.0255346,,-0.0902417,0.494946,1.0021,0.0188595,0.00477523,-0.0188291,-0.0610068,-0.00552535,0.0652313,,
-0.227819,0.892182,1.00908,0.0311972,0.00588656,-0.020113,0.0411719,0.0702739,0.0178099,,-0.192304,1.41786,0.954868,0.0286876,0.00403404,-0.0247335,0.25658,0.0304699,-0.1634,,-0.193198,1.55093,0.999723,0.0378406,0.00321508,-0.0221604,0.374919,0.0392675,-0.191188,,-0.361446,1.43437,0.927651,0.0262633,0.0124276,-0.00302553,0.236303,0.0815392,0.0137329,,-0.540317,1.19915,0.982946,0.101774,0.0225592,0.261512,-1.16279,2.42901,3.06104,,-0.0439681,1.41296,1.04017,0.0392067,-0.00261068,-0.0433552,0.348245,-0.136042,-0.327659,,-0.274062,1.31942,1.20954,0.0906292,0.0327623,0.044893,1.57403,-0.353408,1.06666,,-0.327122,0.937202,0.995931,0.0291637,0.00560582,-0.00543773,0.0534833,0.10407,0.0604034,,-0.368627,0.500974,1.01922,0.0563139,0.00423074,0.0163043,-0.123596,0.120699,0.0203848,,-0.125684,0.932418,1.00588,0.0306284,0.00590622,-0.0365853,0.0516191,0.0282168,-0.0630856,,-0.0896131,0.495105,1.00147,0.0168259,0.00459015,-0.0166547,0.0643462,0.0312746,-0.159001,,
-0.226779,0.892378,1.00841,0.0325692,0.00822902,-0.0195193,0.188828,0.0115871,-0.148487,,-0.191348,1.418,0.954043,0.0372398,0.00504971,-0.030182,-0.123757,0.0484943,-0.010407,,-0.191936,1.55103,0.998984,0.0503384,0.00452757,-0.0285333,-0.0816196,0.0302553,0.0393748,,-0.360571,1.43478,0.927551,0.0341401,0.0151455,-0.00256956,-0.1737,0.022316,0.367355,,-0.536924,1.1999,0.991663,0.0630122,0.10353,0.363547,-0.424326,1.54967,2.17753,,-0.0426613,1.41288,1.03872,0.0508149,-0.00714541,-0.0542772,0.0504121,0.130892,-0.337958,,-0.271041,1.32051,1.21103,0.143097,0.020982,0.0804484,1.10539,-0.320792,0.572276,,-0.32615,0.937389,0.99575,0.0309455,0.00907481,-0.00342429,0.154012,-0.0202775,0.0506401,,-0.36675,0.501115,1.01976,0.0521949,0.00825405,0.0169838,-0.161308,0.00311136,-0.0693083,,-0.124663,0.932615,1.00466,0.0323488,0.00684679,-0.0386918,0.161161,0.0512838,-0.31693,,-0.0890522,0.495258,1.00092,0.018971,0.00563175,-0.0219584,0.190786,0.0546098,-0.304914,,
-0.225694,0.892653,1.00776,0.0388634,0.00861526,-0.0244689,0.172681,-0.0744581,-0.174666,,-0.190106,1.41817,0.953037,0.033115,0.00666976,-0.0305289,-0.409707,0.0173807,0.27734,,-0.190258,1.55118,0.998033,0.0476173,0.00553966,-0.0272226,-0.493822,-0.0210285,0.386453,,-0.359433,1.43529,0.927465,0.0283492,0.0158894,0.00967562,-0.439239,-0.10922,0.488162,,-0.534824,1.20335,1.00378,0.0488681,0.155186,0.436131,0.978041,-1.07245,-1.16086,,-0.0409674,1.41264,1.03691,0.0524953,-0.00278235,-0.0655389,-0.317909,0.0650168,0.0961304,,-0.266272,1.32121,1.21372,0.179943,0.010289,0.0995207,-0.176114,-0.48666,-0.239897,,-0.325118,0.937692,0.995636,0.0360793,0.0083971,-0.0017345,0.123972,-0.152886,0.00107288,,-0.36501,0.50139,1.02033,0.0468189,0.00835776,0.0146771,-0.179762,-0.129604,-0.0838995,,-0.123584,0.932843,1.00337,0.0377206,0.00855625,-0.0492525,0.122684,0.023818,-0.261569,,-0.0884198,0.495446,1.00018,0.0253306,0.00745207,-0.0321204,0.194889,0.0305235,-0.252986,,
-0.224398,0.89294,1.00695,0.0446194,0.00613332,-0.0302947,0.00120699,-0.0642657,-0.0160933,,-0.189002,1.41839,0.95202,0.0194585,0.00724912,-0.0212824,-0.152591,-0.0253201,0.276482,,-0.188671,1.55137,0.997125,0.031157,0.00484228,-0.0143409,-0.22257,-0.0480652,0.340104,,-0.358488,1.43581,0.927787,0.0137079,0.0122523,0.0259477,-0.131053,-0.0525713,0.201058,,-0.533195,1.20852,1.01832,0.0814676,0.119433,0.397435,3.01867,-3.80809,-3.85144,,-0.0392176,1.41255,1.03473,0.0418983,-0.000618696,-0.0623345,-0.201944,-0.033474,0.344825,,-0.260273,1.32155,1.21703,0.174074,-0.00592947,0.0915241,0.00112653,-0.477862,0.143123,,-0.323916,0.937972,0.995578,0.0402117,0.00330091,-0.00169873,-0.000751019,-0.0980616,-0.0655532,,-0.363449,0.501668,1.02081,0.0408268,0.00403762,0.0118768,-0.0306308,-0.0894785,0.0251055,,-0.122327,0.933128,1.00173,0.0418101,0.00935197,-0.0579715,-0.0167906,-0.0218868,0.0793934,,-0.0875755,0.495694,0.999113,0.0318267,0.00846952,-0.0405532,0.0767916,-0.0124455,-0.220585,,
-0.222911,0.893144,1.00594,0.0446597,0.00399113,-0.0308275,-0.0709444,0.0295043,0.0903368,,-0.188354,1.41863,0.95131,0.0143726,0.00640869,-0.0120664,0.150901,-0.00815392,-0.135076,,-0.187632,1.55153,0.996647,0.023738,0.00324369,-0.00300407,0.100395,0.0186682,-0.214469,,-0.358031,1.43622,0.928652,0.00933945,0.0104964,0.0326496,0.209051,0.0484943,-0.465632,,-0.530479,1.21251,1.03157,0.182088,-0.00750303,0.269054,3.61852,-3.87762,-4.20013,,-0.037821,1.41253,1.03265,0.0351669,-0.00173807,-0.050844,-0.0101656,-0.0158787,0.151491,,-0.254471,1.32136,1.22008,0.17411,-0.0218582,0.0962913,0.608271,-0.0892639,0.556183,,-0.322575,0.938082,0.995521,0.0401866,3.21865E-05,-0.00388384,-0.0376582,0.0479579,-0.10922,,-0.362089,0.501803,1.02121,0.0398058,0.001055,0.0127137,0.368321,0.0307918,0.194407,,-0.120933,0.93344,0.999799,0.0412504,0.0086242,-0.0553268,-0.0539392,0.00160933,0.250304,,-0.0865146,0.495976,0.997762,0.0343866,0.00805378,-0.0479078,-0.0568226,0.00332594,-0.172305,,
-0.221422,0.893277,1.00491,0.0422944,0.0049746,-0.0278163,-0.0523567,0.101709,0.121665,,-0.187875,1.41884,0.950908,0.0194022,0.00614047,-0.0165707,0.219324,0.0384092,-0.343108,,-0.186841,1.55164,0.996547,0.0270845,0.00386238,-0.0101548,0.224716,0.0834703,-0.475502,,-0.357719,1.43657,0.929741,0.0163078,0.0121129,0.0171286,0.259423,0.116944,-0.54878,,-0.52441,1.21226,1.04054,0.302703,-0.136757,0.12905,2.04974,-0.92032,-1.37951,,-0.0366487,1.41247,1.03096,0.034828,-0.00226736,-0.0457907,0.123891,0.0300407,-0.169516,,-0.248667,1.32063,1.22329,0.194386,-0.0248301,0.114831,0.97627,0.00836849,0.40834,,-0.321236,0.938083,0.995392,0.0389314,0.00163257,-0.0075227,-0.0207603,0.136149,-0.0228524,,-0.360762,0.501838,1.02163,0.0520831,0.00208139,0.0191939,0.914687,0.0729561,0.231957,,-0.119558,0.933727,0.997954,0.0394522,0.00867605,-0.0469834,-0.0304297,0.0511766,0.190437,,-0.0853684,0.496245,0.996165,0.0324925,0.00816375,-0.0536495,-0.0699252,0.0495672,-0.0307918,,
-0.220013,0.893443,1.00398,0.0405496,0.00836492,-0.0237644,-0.138268,0.0931263,0.114799,,-0.187228,1.41905,0.950356,0.026713,0.00742436,-0.0280076,0.200737,0.0388384,-0.232172,,-0.185938,1.55177,0.996209,0.0345746,0.0066483,-0.0260067,0.25878,0.0703812,-0.326371,,-0.357176,1.43698,0.930312,0.0249553,0.0160146,-0.00116408,0.225252,0.145268,-0.292897,,-0.51432,1.2077,1.04484,0.37103,-0.167434,0.0830662,-0.480652,2.42643,2.11616,,-0.0354878,1.41239,1.02943,0.0389577,-0.00126243,-0.0514412,0.171125,-0.018239,-0.184751,,-0.242188,1.3198,1.22712,0.226929,-0.0245547,0.128439,0.577346,-0.213075,-0.222087,,-0.319938,0.938137,0.995141,0.0382394,0.00617087,-0.00828445,-0.103587,0.148058,0.0180244,,-0.359026,0.501907,1.02227,0.0825718,0.00451148,0.0269258,0.4107,0.103962,-0.118232,,-0.118243,0.934017,0.996388,0.0384378,0.0103837,-0.0406355,-0.110708,0.0259638,0.156534,,-0.0842853,0.496517,0.994376,0.0301619,0.00981599,-0.0546777,0.0476092,0.0403404,-0.0827193,,
-0.218661,0.893722,1.00319,0.0359407,0.0114673,-0.0199378,-0.269991,0.0314355,0.0778914,,-0.186338,1.4193,0.949422,0.0334042,0.00872254,-0.0357467,0.153422,-0.00987053,-0.0921607,,-0.184786,1.55199,0.995342,0.0432006,0.00899077,-0.036884,0.211144,0.005579,-0.142157,,-0.356344,1.43751,0.930273,0.0324637,0.0208533,-0.0109255,0.184643,0.11909,-0.194192,,-0.501952,1.20212,1.04761,0.355008,-0.0865531,0.153608,-1.5501,3.80273,3.83749,,-0.0341892,1.41235,1.02772,0.0446619,-0.00187397,-0.0575995,0.101897,-0.108361,-0.00429153,,-0.234624,1.31898,1.2314,0.246174,-0.0316608,0.121032,0.119439,-0.597811,-0.547385,,-0.318663,0.938343,0.994865,0.0347856,0.0111061,-0.00768542,-0.227344,0.101709,-0.0512838,,-0.356273,0.502058,1.02317,0.0962618,0.00797689,0.0229812,-0.993329,0.146985,-0.414348,,-0.116962,0.934363,0.995034,0.0347476,0.0112474,-0.0354177,-0.23236,-0.046134,0.17885,,-0.0832799,0.496844,0.992554,0.0317491,0.0111598,-0.0574333,-0.0157714,-0.0267148,0.00901222,,
-0.217463,0.894104,1.00253,0.0269415,0.0125134,-0.0173414,-0.0137597,0.0196338,-0.05579,,-0.185224,1.41959,0.94823,0.0385179,0.00839353,-0.0388187,0.166512,-0.0296116,-0.429475,,-0.183346,1.55229,0.994112,0.0502382,0.00917673,-0.0416243,0.309312,-0.00300407,-0.518096,,-0.355262,1.43821,0.929909,0.0386176,0.024823,-0.0173986,0.154066,0.0641584,-0.130785,,-0.490118,1.19923,1.05273,0.303338,0.040201,0.281521,-0.256741,2.79701,2.90344,,-0.0327005,1.41229,1.0258,0.0480585,-0.00548601,-0.0577462,0.298785,-0.0920534,-0.704885,,-0.226418,1.31793,1.23544,0.250155,-0.0515842,0.102786,1.18717,-0.495029,-0.470781,,-0.317504,0.938713,0.994609,0.0272065,0.0144947,-0.0093931,0.00123382,0.069952,0.0564337,,-0.353064,0.502324,1.02394,0.0631508,0.0128746,0.00916958,-1.20109,0.147736,-0.219727,,-0.115804,0.934738,0.993853,0.0270023,0.00971139,-0.029456,-0.00635684,-0.0415206,-0.219512,,-0.0822216,0.497216,0.990639,0.0312234,0.0102693,-0.0571311,-0.0632331,-0.0472069,0.0462413,,
